height_of_video_wall,width_of_video_wall,room_length,room_width,room_height,seating_type,seats_per_row,number_of_rows,seats_per_cluster,number_of_clusters,distance_from_video_wall,number_of_seats
3.7446741249245403,3.3512890965337268,10.929981012361818,5.89910894092959,3.6109023972938665,cluster,0,0,1,5,10.984704726545509,5
2.6192184136866645,6.056371890626693,9.408817474827297,6.8969286384094115,3.923904970983794,row,1,9,0,0,11.435868404540496,9
2.127591057827138,6.449781374250465,13.403009220915134,6.363098449045,4.119399688180922,cluster,0,0,1,6,3.0054002901504266,6
4.212842246819597,6.287832638923742,17.330850973924633,6.91781579607262,3.3962986760185734,row,5,3,0,0,11.668932511779222,15
2.4461672425714176,4.259079042809869,12.582378969606541,7.347017261045002,4.596788558607974,cluster,0,0,1,6,12.068840984220321,6
2.018868686182784,7.074069916227478,14.262296360245049,7.089011204961973,3.250083920347379,row,10,1,0,0,7.519234884347275,10
4.03129738801966,6.251633839594167,16.858440135870644,10.207526376529792,3.9969033890307797,cluster,0,0,1,8,18.761349844985368,8
4.512951510374541,6.152596408374695,14.636670267759262,6.96057355627417,3.9883916089193017,row,13,1,0,0,20.00521791565609,13
2.8594044824444906,5.81849281442154,16.028786079081407,8.522705176377931,4.046613846211725,cluster,0,0,1,8,12.764124691686707,8
2.229018246544186,4.646391059793054,7.521817180512872,4.256515219746871,4.347688103583506,row,1,7,0,0,7.960962235836937,7
4.526084328640133,5.856150505543239,8.399684559918798,12.49726678810197,3.6937460110675464,cluster,0,0,1,4,12.57702218735271,4
2.2738294243973303,7.522788255365582,15.072355646529704,9.464761455951335,3.0335526018897427,row,1,15,0,0,9.204601283669446,15
4.2361061683985195,4.009572472710847,9.65802563787603,6.608952216522952,3.8994910771997233,cluster,0,0,1,4,9.846426327805933,4
3.879892310354798,6.114836997841195,10.160312179239721,11.650729742071727,4.193414510013767,row,9,1,0,0,3.1924829846449323,9
2.5094042165807413,7.671523787714285,14.457564164909591,6.795910892205698,4.612393462028036,cluster,0,0,1,7,3.400659030780191,7
2.401883698969319,6.2175498820074875,13.198527842851632,6.563296394826262,4.076606031655665,row,9,1,0,0,5.076070551849856,9
4.232501197609492,3.27218901010359,8.946211374706758,9.915908211508544,3.7838295367342045,cluster,0,0,1,4,4.058928091688874,4
3.801626348560681,6.604831874974403,12.677201947857753,8.451041418896146,4.17364517791681,row,3,4,0,0,7.094606710072842,12
2.1878488575133117,6.128607735926286,17.006843388857718,6.330920535097694,3.6001779368071407,cluster,0,0,1,8,10.023654304183495,8
2.474891923115814,7.4134629233079306,16.071224982945157,7.3276810170959426,4.483621743650256,row,9,1,0,0,2.0158804906162433,9
2.0820338958563953,5.000430119564388,14.820879748766691,4.270069651392207,4.093920161527382,cluster,0,0,1,7,1.3185373506614086,7
3.0513609442707024,7.637126364048694,19.43335848757146,8.169951551833543,4.902641530426235,row,5,3,0,0,5.176968427968817,15
4.191648392586195,4.518978507846397,7.040665696771618,11.656125807052073,4.594468525396339,cluster,0,0,1,3,13.008053471015648,3
3.4889848371631125,5.730395584387944,8.408007864619094,10.520658684596896,3.3604546935089337,row,5,1,0,0,15.71801923775829,5
4.812321624099556,3.182566481234636,7.851053212381354,13.421163316575011,4.800003659342387,cluster,0,0,1,3,18.240732975962562,3
3.2440355335534976,7.2724907534790155,10.275190049800507,8.681952684202612,4.310377429582761,row,4,2,0,0,3.5456232099433636,8
4.087918150547015,7.065905500267501,10.512746846969867,11.710313520411399,3.959250551900053,cluster,0,0,1,5,16.069804088816,5
3.878566328052311,5.356638019230128,13.256044308557161,12.386820959104785,4.367836028248854,row,8,1,0,0,8.421217124043363,8
3.8547886241429614,5.732280328287471,8.641031149892118,11.219681779871983,4.009153662557245,cluster,0,0,1,4,12.025711627982806,4
2.624475043710361,7.500449089541199,11.645162760986636,5.011628132044976,4.433303022330493,row,5,2,0,0,7.561527423253036,10
3.997357837667042,6.262234727555887,9.47923390847545,8.73862340026183,3.8860857672441877,cluster,0,0,1,4,4.4107920069059645,4
4.561044779853145,4.400482630202182,10.310627389591438,10.18681660548588,3.3326523348144463,row,5,2,0,0,6.771050098018059,10
3.9274015877505732,3.742776825583425,7.877558969062317,6.268491286207252,3.8523993092354285,cluster,0,0,1,3,16.935502850488398,3
3.4782354548328622,7.368648715812432,12.24883572182131,6.276093480060187,4.685591338462223,row,3,4,0,0,17.349835970114736,12
3.9972917296242096,4.355995047955877,9.61149720747084,8.63475760027889,4.7671641235944415,cluster,0,0,1,4,19.154044947332974,4
3.4933534381459537,7.674579343038665,18.077733111418297,10.560523838436993,3.6723471728754697,row,14,1,0,0,15.913097849781218,14
2.361231331538832,6.452620565593172,10.85395050974393,7.081755725543771,4.1768702264090685,cluster,0,0,1,5,1.2782851014583987,5
3.132314428773694,3.573991391530233,10.759217882531809,7.685349645354323,4.199018064896142,row,2,5,0,0,9.756548312670773,10
4.907324931654483,3.570613539803943,10.9329197535683,14.168201720774851,4.728764863956693,cluster,0,0,1,5,5.273977325192446,5
4.2689960346745845,7.73701447761654,17.129865949600106,11.920380166425453,3.7192301995587735,row,7,2,0,0,12.18780867297804,14
2.712592193327098,6.467298614487347,9.094249581093012,5.091476377087468,3.0267479851593264,cluster,0,0,1,4,5.2776445066510185,4
3.3959883369263277,3.810499148374121,7.642416088174002,11.672690827451628,4.192491250586402,row,5,1,0,0,6.709261324492408,5
3.71154782829075,6.479933029548831,15.168007964372508,9.145528557891566,3.2798952978135985,cluster,0,0,1,7,15.223287669034983,7
2.1478654229596845,6.646550295781315,10.126838590315808,5.186587354514597,3.4788842732479894,row,5,2,0,0,1.4062109553329312,10
2.02460345022991,5.363247618792417,9.8244595598479,8.438996642860705,3.830015489185037,cluster,0,0,1,4,3.989489147038149,4
2.8354769944310023,4.756552379738431,11.942188006901382,7.158328838311371,3.873914591804289,row,2,5,0,0,9.614830274654091,10
4.335552012720043,7.825843386427175,17.894408683797366,6.617878105714317,3.50464794719586,cluster,0,0,1,8,5.5021874314959,8
2.599827677503665,3.3166781927869056,9.869814063634127,5.484514735734534,3.8768154689674845,row,8,1,0,0,6.735136605016492,8
2.400099744067095,4.203995807234319,11.716659588622658,7.904033573828297,3.2300443119737396,cluster,0,0,1,5,3.8123398827507864,5
4.184406316513487,4.754723306173162,14.335375201778964,8.133000008674482,3.263383046412245,row,9,1,0,0,5.107539901323701,9
2.4626367815322996,4.772361673839795,7.111167749444199,4.970966474423053,3.7060784475620085,cluster,0,0,1,3,6.092931804792427,3
2.1251487582970188,6.989078774135958,11.360758867164378,7.079482087353551,4.638534428138104,row,8,1,0,0,3.2283494240209274,8
4.480356551127193,5.641060074176016,13.387512671450637,8.135179143370145,3.9865656008760464,cluster,0,0,1,6,15.481893379509767,6
2.507886973074365,3.060473214782633,7.7622604546963725,5.660085610805578,4.018907742376068,row,7,1,0,0,12.538153224535531,7
4.940814909044265,5.726681505112021,8.656561813836761,13.302900320044461,3.7144250131322227,cluster,0,0,1,4,7.43033095060358,4
3.415173811977872,5.645222117517893,15.711108401172428,7.239796085039733,3.674715841678136,row,9,1,0,0,8.339631771492606,9
4.654194542314863,3.3849898904678373,9.103852694729348,10.467459664316316,3.95221254727302,cluster,0,0,1,4,4.5666056459988535,4
3.0343098180225487,7.0440215410015625,12.827560578376307,7.7996232041618345,4.595027666928155,row,4,3,0,0,3.764041856841406,12
2.703103689259309,7.972296496606122,16.308460156608675,7.834993002127301,3.1171438782478718,cluster,0,0,1,8,10.39989847241793,8
2.307836132758768,3.737795984940426,8.659507912751202,4.538300238105822,3.367891888469076,row,1,8,0,0,1.9892703282872968,8
2.9520354866423983,5.344255545215653,12.76091750284214,10.248887934359617,4.511954169919224,cluster,0,0,1,6,7.377919435317776,6
4.510745377726019,3.8213285895790348,10.242761617240355,10.994938142171074,4.687586786734555,row,6,1,0,0,22.204275316692595,6
4.581924452624233,7.178777897713873,19.139850899102186,11.636416956388484,3.86476100930723,cluster,0,0,1,9,6.138005230685067,9
2.2334306194541673,5.4299869707588275,10.135678411435492,8.647151585258936,4.75293557011659,row,4,2,0,0,3.9868982802012947,8
4.798114886498013,4.579397566521801,13.095314236595614,7.292967936817649,4.14874527633224,cluster,0,0,1,6,23.830759911006037,6
2.9660640014682103,4.619645983786651,10.12603189329716,9.862585989426801,3.197803395264476,row,3,3,0,0,10.719756028003331,9
3.7916127094323997,6.475842919799951,11.192723715130182,11.40641363461662,4.62637482098442,cluster,0,0,1,5,9.509477523074356,5
2.0436452740379467,4.197115806295551,9.549736772526533,7.757049102265761,4.313731377911309,row,3,3,0,0,3.8132497341201055,9
4.617016458660853,7.179248197538109,11.842610244153969,8.704423023449348,4.480343002384792,cluster,0,0,1,5,15.517892450845189,5
4.37963764574914,7.939874077048215,17.50043394423686,12.754809178772765,4.9690954659872775,row,17,1,0,0,21.068254447851338,17
2.7406392497228356,5.515415035647378,15.345133024707327,5.04988581010913,4.389434328198099,cluster,0,0,1,7,12.265629915386974,7
2.290819908519843,7.108116004621797,16.997834422387182,8.763981147181712,3.4236743193116,row,2,8,0,0,8.490525141308776,16
3.589608411423103,7.5266433428758015,19.28496801675574,6.309013944420843,4.069795137105497,cluster,0,0,1,9,4.94356973317845,9
3.9118796719900173,7.916213039920071,19.7515769089866,6.519331485153028,3.9367291557276474,row,6,3,0,0,2.5820491585322243,18
3.7670053759214914,3.648950503750304,6.597989360826622,10.849216538049923,3.8825024821230727,cluster,0,0,1,3,13.889368930452859,3
3.023834068190924,7.255221260605071,18.825445732280052,6.334917767938594,4.962889279671089,row,6,3,0,0,11.151777009927695,18
4.766604915651242,6.890786531814974,13.32594413241431,11.127357542091751,3.6092039900266912,cluster,0,0,1,6,20.88812739196018,6
4.251110633916748,4.535525359381514,11.533020502457893,12.798627031636288,4.15029896226513,row,5,2,0,0,4.378490838688229,10
3.739026044550917,6.745872295677964,15.164639946439927,9.7249637314888,4.169777695687998,cluster,0,0,1,7,18.086845875220103,7
3.7190715329226327,7.400046947933694,19.68466467667825,9.319148027304292,4.901314125491964,row,4,4,0,0,3.221650734008161,16
2.6330684421727484,4.138682611996428,6.266025434290456,5.5698577515012335,4.9613098020327895,cluster,0,0,1,3,13.155405061084428,3
4.25611585508354,6.840748827491819,17.466501419802114,6.335346821539917,4.682287654046362,row,13,1,0,0,6.768350845505898,13
4.432747597886248,3.827853494767648,7.060335449315627,9.533258743313109,4.482981643985481,cluster,0,0,1,3,2.768555027201591,3
2.9706449088619302,6.560729687440069,17.264448492365055,6.940819550487334,4.929041329087669,row,9,1,0,0,3.4180206703049762,9
4.560808608769764,3.2592079078701923,9.86693077551407,13.088335268722652,4.003985720434154,cluster,0,0,1,4,3.546291343533105,4
2.058992401433171,6.247481821209354,11.798042222933262,8.654526921771874,3.228614864259162,row,9,1,0,0,8.27646310464046,9
2.4509412912251163,3.7644329893175668,12.387890646147927,4.9933675220310185,4.439509962034882,cluster,0,0,1,6,11.666889548142434,6
4.517226773115219,4.56977001223602,10.570590812338782,6.638488671838463,3.519466424148685,row,1,10,0,0,20.00929445121082,10
3.2145327004993964,6.040943652114116,10.77853830687738,6.49195189646803,4.7302164193397225,cluster,0,0,1,5,9.792544668101671,5
2.8962720024202486,3.476974017794791,5.870716422944403,8.35074249619285,3.3682638701789713,row,5,1,0,0,6.953808530703206,5
3.3860111192031535,3.6902918553598516,12.238331138767439,11.205516888949154,3.892605226057349,cluster,0,0,1,6,12.701625235311218,6
3.49381171264726,3.1171036506065617,6.407402469422301,11.825497017787855,4.375470507349281,row,4,1,0,0,17.360719329870037,4
2.9481451495792586,7.40958425359412,10.302198010754674,7.195773626639092,4.52899763179003,cluster,0,0,1,5,14.401484039430999,5
2.7615644076477386,5.628456292340566,13.407337239073934,6.971026782976107,4.820860771720902,row,1,13,0,0,10.720032407546729,13
2.773688072792418,3.9785236677758498,10.598615919223143,6.772247529871288,3.711447489119685,cluster,0,0,1,5,6.646632719650988,5
3.857012285162625,5.25667973559759,13.99566525512121,6.232494896342761,3.7498691672933786,row,11,1,0,0,12.883272750904807,11
4.2160185230993115,5.996819613811897,15.768444331003646,11.24013504798125,4.542979185229453,cluster,0,0,1,7,8.030911088399495,7
2.474492684805398,5.1214628143395124,14.983089835963519,9.353231415454225,3.4567408066517094,row,14,1,0,0,11.035410111991778,14
2.541708285893122,6.671065799705223,8.927682384216201,5.14712347001443,3.359174985676023,cluster,0,0,1,4,4.564180908508195,4
2.464334190646907,4.407698043684952,11.028296624304296,8.227139471246836,4.968928799344534,row,9,1,0,0,9.66179007933821,9
4.968150351265491,5.526144677397176,10.484506366277522,9.789819150886123,4.467927075475557,cluster,0,0,1,5,11.08005422910406,5
4.14797978374162,5.696110655056582,10.596640031078984,6.578959258232613,4.870669879389326,row,4,2,0,0,18.46234959826634,8
3.475014635227355,5.82906077272755,10.616618496411657,8.608410829498565,4.24734224868765,cluster,0,0,1,5,1.770161307559852,5
4.929517239450902,6.479225541989637,11.294100270582476,7.284627677187558,3.782868113178135,row,6,1,0,0,3.4469830954755545,6
2.7009895277779155,7.551458888372775,19.16166555015206,7.320778608658301,3.4391219722546156,cluster,0,0,1,9,9.24163510051364,9
3.342305001129412,5.135919160599914,10.979431565852341,5.596722177777366,3.0198031749271435,row,8,1,0,0,10.086963704518592,8
2.278263247491851,5.334764900809882,11.881485848300727,6.068104496700667,3.0120721387653457,cluster,0,0,1,5,10.222384764505355,5
4.377281980153281,6.99173888391222,17.050855414731416,10.314748385438254,4.563678640347938,row,4,4,0,0,6.108651811401819,16
2.5575816932076036,6.057059000231745,16.73401128366132,7.2425013728447425,3.8931613545689663,cluster,0,0,1,8,2.30637628820617,8
2.97679599263099,4.715087901666374,7.381775307125897,10.911923652168724,4.753185172476018,row,7,1,0,0,10.468328820914552,7
3.1041577823366535,5.732224018756266,15.184174359094179,9.211251603141083,4.956136952746358,cluster,0,0,1,7,5.527757439063497,7
4.697240746942219,7.801485174716629,17.464822374049774,7.167682480445258,4.315040775069748,row,4,4,0,0,8.521432712020006,16
2.223645187798548,4.9861102511067985,9.792693219683846,4.804425742959172,3.6802496873186743,cluster,0,0,1,4,6.328883973544004,4
3.825495421110222,3.1402312182884384,8.98453901221117,10.892614785951933,3.34078269494355,row,6,1,0,0,5.752050560077448,6
3.8725845594441246,7.745852851987669,19.224160052685782,12.670814302148093,3.823247047607243,cluster,0,0,1,9,13.438866203762586,9
3.907689722975233,7.448684578521535,18.59700563389298,9.709376486533035,4.516566410123486,row,2,9,0,0,12.208956997182703,18
3.625590438975984,7.737213616918678,18.650104205223386,6.71400788336692,4.644460109960695,cluster,0,0,1,9,16.70933178161341,9
2.7012907086315447,3.768291243197992,5.793985901624078,9.772061221480882,4.628946950693583,row,1,5,0,0,9.522347480679542,5
3.3012916455200223,3.2307505328033006,8.196846200815997,6.476035991438888,3.7982720432766257,cluster,0,0,1,4,11.18121437726574,4
4.731898419212003,3.843229948896964,11.241979789193936,13.635244464743991,4.893098317952736,row,9,1,0,0,14.155996155551303,9
2.0480141334278485,3.1894135082045656,10.353349150230411,5.763768419840118,3.111426482980022,cluster,0,0,1,5,4.275934893611199,5
3.5237434659415645,4.541016438829565,13.774413926443748,6.288447878497897,3.7230953929384754,row,5,2,0,0,4.7064416478614,10
2.0187663402018443,3.6439477780028042,8.68675368028861,6.241931642066792,4.7222088162325955,cluster,0,0,1,4,1.5695344522364199,4
2.122659663524135,7.510786077255654,10.444192157948955,5.953022556606324,3.6390929390005344,row,4,2,0,0,1.417382157184117,8
4.032582909172859,3.2567662408747378,10.868414893744347,7.071208927631409,3.1319202059606273,cluster,0,0,1,5,6.6484821847963005,5
4.418310874466978,5.214476145326129,13.605637341911613,13.01147850084298,4.45705434922817,row,7,1,0,0,8.78629586828383,7
2.363939984857778,3.570663081475178,7.424793648874774,9.48524418537751,3.1817879655839176,cluster,0,0,1,3,9.46834238109317,3
4.383842795977941,4.229226825608221,8.166573175276305,13.595181403425155,4.24256784417359,row,8,1,0,0,20.127728497066485,8
4.966741782666742,5.0548916179937775,8.071370877903597,10.643034324351465,4.939877780734465,cluster,0,0,1,4,23.707467272759228,4
4.966721882263376,6.289743572418853,12.01750178312415,14.256915663307499,3.229791042073936,row,2,6,0,0,7.440449850617222,12
3.219058703652749,4.393805557498138,12.208041565807385,11.056138778541062,3.2449019419156278,cluster,0,0,1,6,11.275090042357363,6
3.379117605430723,3.1804969091411994,7.697413958384777,10.399056673837427,3.2638121431259632,row,5,1,0,0,4.97971791210427,5
3.8458660157312146,6.259124866344877,14.312675430121644,12.661884448070055,3.4751065214767043,cluster,0,0,1,7,10.18599686944767,7
3.2876197230589335,6.753522151652542,9.083893340904469,11.472709831979108,4.554079801265011,row,2,4,0,0,8.526166123917223,8
4.037896336296893,5.350795668651521,15.58399847325169,10.470029294645014,4.673706000007552,cluster,0,0,1,7,8.194312254036713,7
3.098969380444495,7.6990035948217095,16.210230926116022,9.466955551864729,4.235312910696484,row,5,3,0,0,12.907926986407656,15
3.9327003606272397,6.450605673178499,12.419893578214115,8.352220852236696,4.738819176521891,cluster,0,0,1,6,7.882914595217425,6
3.184255157086828,6.158811247624648,14.158849238528305,11.35740566919751,4.841275936111092,row,14,1,0,0,8.266365683199508,14
4.910474303887599,4.477136920309498,10.775302933756432,7.611167018316586,4.508033802920624,cluster,0,0,1,5,15.734687678022206,5
4.215028676161655,6.114136605881873,10.437190893452266,6.747008646231487,4.874271943409612,row,2,5,0,0,6.738524140216138,10
3.9156824903326894,5.793731745469136,15.303742184174515,12.067841977874075,3.1258116156631206,cluster,0,0,1,7,17.476209222452805,7
3.9671232922108604,4.036082364628399,9.372716678355168,8.40823569460538,3.9687015417226594,row,9,1,0,0,18.494496120455693,9
2.7813526126366703,7.0533194680447036,18.942460937698918,5.928974493971334,3.4136984917452877,cluster,0,0,1,9,3.686583240993753,9
3.531810670298251,5.3742325455043,11.778300639883676,8.754772680335869,3.3934077786064196,row,10,1,0,0,7.763132893007192,10
2.3701850167265675,5.694366101541194,8.810793908836095,8.677037139655724,3.1633960840786792,cluster,0,0,1,4,9.140287959811003,4
3.029657174580504,4.375526672163533,12.99256121157616,10.316662673535955,4.648884456804437,row,5,2,0,0,11.32236730480492,10
2.625510398075703,5.863444180601332,13.946513057300686,6.305650186301897,3.883309504447808,cluster,0,0,1,6,4.81313867092877,6
3.3056098013713378,3.844832991965165,10.703954145757189,8.144929939995329,3.8722009531898403,row,9,1,0,0,2.4924690342681344,9
2.5387420318070726,5.476373225614961,8.050099248867468,7.431577455580102,3.010042763509676,cluster,0,0,1,4,4.022959042767241,4
2.8613618311084954,3.3152305565663394,8.027399853159352,8.261098334270091,3.422806716553974,row,7,1,0,0,8.302938408140099,7
4.494326549141489,6.370543071867408,9.876088349880071,11.21761912711744,4.3365895943887836,cluster,0,0,1,4,2.782432783020369,4
3.7812371942786838,4.355662561709617,13.46119846289357,7.058470243085545,4.560638525286989,row,11,1,0,0,18.106955630970944,11
2.0232424622962975,4.080674159457237,6.851803506728831,9.041176378721048,4.6710904070432075,cluster,0,0,1,3,6.947052177794534,3
2.1405807891452806,7.431308220857424,10.342344328587162,4.825860743043516,3.480441585438082,row,4,2,0,0,8.789899480114512,8
3.2967873725757038,5.827750898431942,12.186767567446328,8.444130463795496,3.3916333074718166,cluster,0,0,1,6,4.787823698992238,6
2.026152520139229,5.747683294825487,9.024050626150363,4.451246818146513,4.332811925494045,row,1,9,0,0,1.3403868068743576,9
4.4148741965288885,3.454108324843032,10.67048618637819,7.956273342780265,4.148111427928352,cluster,0,0,1,5,20.194613088324395,5
3.0279465206962755,3.111516998777807,9.32939068545482,9.400906074403505,4.625052599929011,row,1,9,0,0,1.8224039538411878,9
4.504566127932911,7.7761239995491,10.5627321768118,11.006234800163027,3.1747440341727122,cluster,0,0,1,5,8.2563242611065,5
3.2619822948461348,6.412724273754051,9.617041032558253,7.5855655993781745,3.49594715879448,row,8,1,0,0,1.9004808802153341,8
2.7679316528618525,6.341311533402321,9.585792661007867,9.761972239798848,4.282009063608203,cluster,0,0,1,4,4.814674276442044,4
3.1479683770860505,5.148189612703215,11.776024566154906,6.368741923951048,4.6963372980266005,row,3,3,0,0,7.631598740713933,9
4.633738982246025,7.261472374016546,12.628460886340484,9.164226762360606,4.2088722423310525,cluster,0,0,1,6,12.3166361944826,6
2.2859675348666264,7.9115931503476915,10.94435600432185,8.776254205419237,3.72142464540554,row,6,1,0,0,2.099515938132462,6
2.8152443443850785,4.9952320421803496,10.502957309536257,8.275606400872837,3.5121542191102777,cluster,0,0,1,5,11.589274111085423,5
3.019703697470849,4.926857944422064,10.269127497724831,8.326270473821266,3.0654852832886337,row,9,1,0,0,1.8193378551068569,9
2.513466283940411,7.451369495660146,11.041897697806725,5.731979354957927,4.039371451476874,cluster,0,0,1,5,4.716888426483319,5
4.929597721181289,6.974774686300548,13.435460492500674,9.77943912694358,3.1612474433092093,row,6,2,0,0,3.125380491401012,12
3.6022021263374047,3.402936445097754,7.423227306948831,10.908235619255342,3.4498542745492804,cluster,0,0,1,3,3.3024437295379014,3
2.0895038500059453,7.260010045440506,18.527859027216405,8.508134476451099,3.317013101092659,row,14,1,0,0,7.108751309238174,14
3.491739569853143,7.128970799499825,16.32492935290948,8.975685981395461,4.018966040601143,cluster,0,0,1,8,17.413213990319555,8
4.128833831558365,5.735413436959702,12.848430609296084,12.458023141934,4.645247781516079,row,2,6,0,0,17.797336726272142,12
2.7079780741204935,6.963663394668584,12.395106910522053,6.80393167842468,3.8237771910618497,cluster,0,0,1,6,3.0198224432118232,6
3.1628782599448266,6.255094215588568,12.546887025390554,6.353318693580469,3.15750503721912,row,10,1,0,0,3.9760027844484793,10
3.5009746008244216,5.1003512173469865,10.255951805328138,9.707025141533759,3.4850347458046604,cluster,0,0,1,5,13.910370799242646,5
2.512249684329633,6.612440661137284,16.354414815728724,9.631928556487232,3.7908902800981497,row,5,3,0,0,2.935024850981571,15
3.7924902447534756,7.879794771896961,20.35981342644903,8.0056140313598,4.958505370565822,cluster,0,0,1,10,6.490447564488109,10
3.381183600890725,4.0807183603300885,6.093358011693382,8.965539988589196,3.668535432010456,row,3,2,0,0,7.4026328934654195,6
4.774689077082282,7.659128027134333,12.302774727350299,14.529611345747428,4.060083535469154,cluster,0,0,1,6,18.005722000170294,6
2.4089314921631706,3.504032222301344,9.0951756885261,9.721513545048616,4.59405950312952,row,1,9,0,0,10.766581300164514,9
2.9781023080226796,3.5284351496391104,5.96179838534343,7.217323387000482,3.9989715597344597,cluster,0,0,1,2,12.62915440541335,2
2.6769174106030382,4.8302778661660914,7.847005376084066,7.814530065945885,4.0496112993482685,row,7,1,0,0,8.05544962594427,7
2.740521923438193,4.199476768104064,8.704316779689028,5.694403276363848,3.160451230464332,cluster,0,0,1,4,6.248094327327266,4
2.042845394961707,5.90618838397874,12.656574189985797,4.294567696234052,4.896617421739887,row,12,1,0,0,5.619511458812221,12
2.0810449378748914,6.091157533383669,14.150903695069443,4.994911071546554,3.6164257077456905,cluster,0,0,1,7,4.1853216004522125,7
2.9716757609398057,7.176924873925248,10.724033322277599,8.123817341647777,3.236086507295264,row,4,2,0,0,10.909079442747807,8
4.425520609407068,4.36290603725802,13.128831623028445,8.683765658860114,3.087189725955791,cluster,0,0,1,6,19.011023428065243,6
3.0721634771582695,7.184044440974693,16.31133995092774,6.387815589093803,4.0700947384803685,row,2,8,0,0,9.214378284033167,16
3.0046652948112453,4.888893797195055,14.316760072763508,9.620054069453568,3.2193194177602784,cluster,0,0,1,7,11.894914860474987,7
3.8582831636223034,4.446958770460701,8.641445142489884,7.765612688794107,3.2331421214761558,row,3,2,0,0,6.152439854031659,6
3.713544544782796,4.014186328473702,10.082467714703718,11.27462372641217,4.308051955737921,cluster,0,0,1,5,3.33020051894077,5
2.868379322941596,7.7186130242216375,20.28929936876928,6.441128414410624,3.0314519969834466,row,4,5,0,0,10.982591937927175,20
4.19531425476471,7.837543946669324,11.66333498528677,11.854510342588444,4.51498003046446,cluster,0,0,1,5,11.803828620012524,5
4.569759195075928,6.407506606885347,10.435088245745089,9.036183281909596,4.094150036575983,row,10,1,0,0,11.637736979845595,10
2.8343940986426572,5.955380120339026,12.659806189986696,5.53419560473783,4.8822787067078455,cluster,0,0,1,6,10.225856758334135,6
4.542632336755215,7.79351582485126,12.339801100460798,11.563454913885451,3.056014271938061,row,12,1,0,0,16.03306960291875,12
2.9264889695976395,6.910972098587179,13.85167835008917,8.12437531697581,3.7775505997116277,cluster,0,0,1,6,6.573953097523551,6
3.0870822611521103,7.0074450946757185,10.87483666492685,6.704501304355375,4.4851478759596555,row,1,10,0,0,13.476607795647904,10
2.4829660349198774,7.643446534453386,17.517913800698224,7.7346224197774,3.137984041116744,cluster,0,0,1,8,4.700640976012858,8
3.0241025901001217,3.2913369757017383,9.62199938126501,8.599768290960883,4.649897808913905,row,3,3,0,0,12.740239706588342,9
3.5978870361566955,5.554959004280681,14.337407065554324,9.69832866633372,3.0153759510473366,cluster,0,0,1,7,4.268769733504487,7
4.179975656221182,4.722648992040502,9.733906089257816,12.509203203664814,4.995402333769478,row,2,4,0,0,17.055501822572996,8
3.942315523163372,4.299676785857612,9.404960658413433,12.79740093497606,3.252501216205593,cluster,0,0,1,4,13.464830566669248,4
2.5752905112431743,5.43145002536709,8.598284453856255,6.358472631449883,4.846463832990846,row,4,2,0,0,9.581195149750243,8
3.1608152872304673,3.8662921448503793,9.00107539583268,6.230967890023759,4.150112974044162,cluster,0,0,1,4,1.9761993998088532,4
3.962802062486737,4.135270464692688,7.54520443116759,12.041092840422913,4.462541566992346,row,6,1,0,0,14.916555960114405,6
3.5052409722377527,4.505909474570284,9.604767333385718,9.121805752408942,4.172677802999694,cluster,0,0,1,4,14.212164587693918,4
3.889869596872536,5.800433145261429,8.690746153684872,6.404008500310528,4.365463918948981,row,3,2,0,0,8.505557675238903,6
4.911547213111267,4.9358387173744145,9.048262384046675,9.411819654933339,3.3784894950345383,cluster,0,0,1,4,22.79753605629646,4
3.292146495780005,6.345630181454263,14.043760715464455,6.312283341077126,4.3169341271921535,row,9,1,0,0,14.90847583754342,9
2.031200187448846,7.806669115077311,18.29442911994365,5.485386000383174,4.704274358330952,cluster,0,0,1,9,8.427076623075614,9
2.0143243035099867,6.524222997309775,17.21337837148838,5.068054296817396,4.3663125693087625,row,9,1,0,0,2.930624403264644,9
4.816114904288613,4.196254015457594,8.472383385115215,7.3949421284702535,4.237819933646886,cluster,0,0,1,4,22.81888712174296,4
3.0519627169114893,6.874658008350201,13.941440038264277,7.477817154654009,3.995919020110575,row,9,1,0,0,6.108299864568197,9
2.348491740160342,3.4539787966784137,9.877174581576014,7.022381789273983,4.081525459476396,cluster,0,0,1,4,10.39603499930765,4
4.5915599416011785,3.7688534102484064,11.346660161617002,13.52297721086126,4.144570295764609,row,8,1,0,0,9.177382432491038,8
4.105857084650013,4.045409658753641,9.090428730264088,8.509797923685245,3.6287635525330204,cluster,0,0,1,4,15.724962243131236,4
3.4888788411790332,4.641623690332565,9.163602896966898,10.827370405603348,3.140186940427469,row,5,1,0,0,13.934746511426454,5
2.1850679902447916,7.701687405352375,16.105309245822124,7.321148336952293,4.561024417090681,cluster,0,0,1,8,1.2584670335119226,8
4.485206496925917,5.76434927577505,14.820195369574254,8.70463499416361,4.135754247252526,row,10,1,0,0,10.692415645037947,10
3.2955638888248764,3.4729379193867596,6.864434006596028,9.45764223958683,3.198512565636123,cluster,0,0,1,3,14.445515624194032,3
4.760492274516016,7.15114127337778,16.71709092811375,13.430481152142619,3.1352009056346892,row,14,1,0,0,21.206527201394554,14
3.293630407918032,5.4393869384346125,14.050293871241003,11.544282924745264,3.1811267815917814,cluster,0,0,1,7,10.490134431235425,7
